"Id","IdDec","Name","Base","Offset","File","Line"
"0x5477","21623","CS_COUNTDOWN_ACK","CS_MAP","0x01F7","CSProtocol.h","3297"
"0x5478","21624","CS_CHANGEITEMATTR_ACK","CS_MAP","0x01F8","CSProtocol.h","3298"
"0x5479","21625","CS_WASTEREFINE_REQ","CS_MAP","0x01F9","CSProtocol.h","3318"
"0x547A","21626","CS_WASTEREFINE_ACK","CS_MAP","0x01FA","CSProtocol.h","3321"
"0x547B","21627","CS_PETCANCEL_REQ","CS_MAP","0x01FB","CSProtocol.h","3323"
"0x547C","21628","CS_CASHSHOPSTOP_ACK","CS_MAP","0x01FC","CSProtocol.h","3324"
"0x547D","21629","CS_AUCTIONREG_REQ","CS_MAP","0x01FD","CSProtocol.h","3327"
"0x547E","21630","CS_AUCTIONREG_ACK","CS_MAP","0x01FE","CSProtocol.h","3336"
"0x547F","21631","CS_AUCTIONINTEREST_REQ","CS_MAP","0x01FF","CSProtocol.h","3339"
"0x5480","21632","CS_AUCTIONINTEREST_ACK","CS_MAP","0x0200","CSProtocol.h","3342"
"0x5481","21633","CS_AUCTIONINTERESTLIST_REQ","CS_MAP","0x0201","CSProtocol.h","3344"
"0x5482","21634","CS_AUCTIONINTERESTLIST_ACK","CS_MAP","0x0202","CSProtocol.h","3346"
"0x5483","21635","CS_AUCTIONBIDLIST_REQ","CS_MAP","0x0203","CSProtocol.h","3378"
"0x5484","21636","CS_AUCTIONBIDLIST_ACK","CS_MAP","0x0204","CSProtocol.h","3380"
"0x5485","21637","CS_AUCTIONREGCANCEL_REQ","CS_MAP","0x0205","CSProtocol.h","3412"
"0x5486","21638","CS_AUCTIONREGCANCEL_ACK","CS_MAP","0x0206","CSProtocol.h","3415"
"0x5487","21639","CS_AUCTIONBID_REQ","CS_MAP","0x0207","CSProtocol.h","3417"
"0x5488","21640","CS_AUCTIONBID_ACK","CS_MAP","0x0208","CSProtocol.h","3421"
"0x5489","21641","CS_AUCTIONBUYDIRECT_REQ","CS_MAP","0x0209","CSProtocol.h","3423"
"0x548A","21642","CS_AUCTIONBUYDIRECT_ACK","CS_MAP","0x020A","CSProtocol.h","3428"
"0x548B","21643","CS_AUCTIONFIND_REQ","CS_MAP","0x020B","CSProtocol.h","3430"
"0x548C","21644","CS_AUCTIONFIND_ACK","CS_MAP","0x020C","CSProtocol.h","3445"
"0x548D","21645","CS_AUCTIONREGLIST_REQ","CS_MAP","0x020D","CSProtocol.h","3478"
"0x548E","21646","CS_AUCTIONREGLIST_ACK","CS_MAP","0x020E","CSProtocol.h","3483"
"0x548F","21647","CS_KICKOUTMAP_REQ","CS_MAP","0x020F","CSProtocol.h","3514"
"0x5490","21648","CS_KICKOUTMAP_ACK","CS_MAP","0x0210","CSProtocol.h","3515"
"0x5491","21649","CS_GUILDTACTICSINVITE_REQ","CS_MAP","0x0211","CSProtocol.h","3519"
"0x5492","21650","CS_GUILDTACTICSINVITE_ACK","CS_MAP","0x0212","CSProtocol.h","3526"
"0x5493","21651","CS_GUILDTACTICSANSWER_REQ","CS_MAP","0x0213","CSProtocol.h","3534"
"0x5494","21652","CS_GUILDTACTICSANSWER_ACK","CS_MAP","0x0214","CSProtocol.h","3542"
"0x5495","21653","CS_GUILDTACTICSLIST_REQ","CS_MAP","0x0215","CSProtocol.h","3547"
"0x5496","21654","CS_GUILDTACTICSLIST_ACK","CS_MAP","0x0216","CSProtocol.h","3548"
"0x5497","21655","CS_REGGUILDCLOAK_REQ","CS_MAP","0x0217","CSProtocol.h","3564"
"0x5498","21656","CS_REGGUILDCLOAK_ACK","CS_MAP","0x0218","CSProtocol.h","3567"
"0x5499","21657","CS_RESETCLOAK_ACK","CS_MAP","0x0219","CSProtocol.h","3571"
"0x549A","21658","CS_FAMERANKLIST_REQ","CS_MAP","0x021A","CSProtocol.h","3576"
"0x549B","21659","CS_FAMERANKLIST_ACK","CS_MAP","0x021B","CSProtocol.h","3578"
"0x549C","21660","CS_UPDATEFAMERANKLIST_ACK","CS_MAP","0x021C","CSProtocol.h","3598"
"0x549D","21661","CS_MONTHRANKLIST_REQ","CS_MAP","0x021D","CSProtocol.h","3618"
"0x549E","21662","CS_MONTHRANKLIST_ACK","CS_MAP","0x021E","CSProtocol.h","3619"
"0x549F","21663","CS_WARLORDSAY_REQ","CS_MAP","0x021F","CSProtocol.h","3658"
"0x54A0","21664","CS_FIRSTGRADEGROUP_REQ","CS_MAP","0x0220","CSProtocol.h","3660"
"0x54A1","21665","CS_FIRSTGRADEGROUP_ACK","CS_MAP","0x0221","CSProtocol.h","3662"
"0x54A2","21666","CS_AFTERMATH_ACK","CS_MAP","0x0222","CSProtocol.h","3701"
"0x54A3","21667","CS_CHATBAN_REQ","CS_MAP","0x0223","CSProtocol.h","3704"
"0x54A4","21668","CS_CHATBAN_ACK","CS_MAP","0x0224","CSProtocol.h","3707"
"0x54A5","21669","CS_POSTLIST_REQ","CS_MAP","0x0225","CSProtocol.h","3709"
"0x54A6","21670","CS_POSTINFO_ACK","CS_MAP","0x0226","CSProtocol.h","3711"
"0x54A7","21671","CS_TOURNAMENTAPPLYINFO_REQ","CS_MAP","0x0227","CSProtocol.h","3714"
"0x54A8","21672","CS_TOURNAMENTAPPLYINFO_ACK","CS_MAP","0x0228","CSProtocol.h","3715"
"0x54A9","21673","CS_TOURNAMENTAPPLY_REQ","CS_MAP","0x0229","CSProtocol.h","3745"
"0x54AA","21674","CS_TOURNAMENTAPPLY_ACK","CS_MAP","0x022A","CSProtocol.h","3747"
"0x54AB","21675","CS_TOURNAMENTJOINLIST_REQ","CS_MAP","0x022B","CSProtocol.h","3750"
"0x54AC","21676","CS_TOURNAMENTJOINLIST_ACK","CS_MAP","0x022C","CSProtocol.h","3751"
"0x54AD","21677","CS_TOURNAMENTPARTYLIST_REQ","CS_MAP","0x022D","CSProtocol.h","3776"
"0x54AE","21678","CS_TOURNAMENTPARTYLIST_ACK","CS_MAP","0x022E","CSProtocol.h","3778"
"0x54AF","21679","CS_TOURNAMENTPARTYADD_REQ","CS_MAP","0x022F","CSProtocol.h","3790"
"0x54B0","21680","CS_TOURNAMENTPARTYADD_ACK","CS_MAP","0x0230","CSProtocol.h","3792"
"0x54B1","21681","CS_TOURNAMEMTMATCHLIST_REQ","CS_MAP","0x0231","CSProtocol.h","3795"
"0x54B2","21682","CS_TOURNAMENTMATCHLIST_ACK","CS_MAP","0x0232","CSProtocol.h","3796"
"0x54B3","21683","CS_TOURNAMENTEVENTLIST_REQ","CS_MAP","0x0233","CSProtocol.h","3825"
"0x54B4","21684","CS_TOURNAMENTEVENTLIST_ACK","CS_MAP","0x0234","CSProtocol.h","3826"
"0x54B5","21685","CS_TOURNAMENTEVENTINFO_REQ","CS_MAP","0x0235","CSProtocol.h","3838"
"0x54B6","21686","CS_TOURNAMENTEVENTINFO_ACK","CS_MAP","0x0236","CSProtocol.h","3840"
"0x54B7","21687","CS_TOURNAMENTEVENTJOIN_REQ","CS_MAP","0x0237","CSProtocol.h","3867"
"0x54B8","21688","CS_TOURNAMENTEVENTJOIN_ACK","CS_MAP","0x0238","CSProtocol.h","3870"
"0x54B9","21689","CS_TOURNAMENTCHEER_REQ","CS_MAP","0x0239","CSProtocol.h","3872"
"0x54BA","21690","CS_TOURNAMENTCHEER_ACK","CS_MAP","0x023A","CSProtocol.h","3874"
"0x54BB","21691","CS_TOURNAMENTENTER_ACK","CS_MAP","0x023B","CSProtocol.h","3877"
"0x54BC","21692","CS_TOURNAMENTRESULT_ACK","CS_MAP","0x023C","CSProtocol.h","3889"
"0x54BD","21693","CS_TOURNAMENTPARTYDEL_REQ","CS_MAP","0x023D","CSProtocol.h","3893"
"0x54BE","21694","CS_TOURNAMENTPARTYDEL_ACK","CS_MAP","0x023E","CSProtocol.h","3895"
"0x54BF","21695","CS_TOURNAMENTAPPLYCANCEL_REQ","CS_MAP","0x023F","CSProtocol.h","3898"
"0x54C0","21696","CS_TOURNAMENTAPPLYCANCEL_ACK","CS_MAP","0x0240","CSProtocol.h","3899"
"0x54C1","21697","CS_TOURNAMENTSCHEDULE_REQ","CS_MAP","0x0241","CSProtocol.h","3901"
"0x54C2","21698","CS_TOURNAMENTSCHEDULE_ACK","CS_MAP","0x0242","CSProtocol.h","3902"
"0x54C3","21699","CS_TOURNAMENTSELECTWINNER_ACK","CS_MAP","0x0243","CSProtocol.h","3908"
"0x54C4","21700","CS_HELPMESSAGE_ACK","CS_MAP","0x0244","CSProtocol.h","3911"
"0x54C5","21701","CS_ITEMLEVELREVISION_ACK","CS_MAP","0x0245","CSProtocol.h","3914"
"0x54C6","21702","CS_RPSSTART_REQ","CS_MAP","0x0246","CSProtocol.h","3916"
"0x54C7","21703","CS_RPSSTART_ACK","CS_MAP","0x0247","CSProtocol.h","3918"
"0x54C8","21704","CS_RPSGAME_REQ","CS_MAP","0x0248","CSProtocol.h","3923"
"0x54C9","21705","CS_RPSGAME_ACK","CS_MAP","0x0249","CSProtocol.h","3925"
"0x54CA","21706","CS_ACDCLOSE_REQ","CS_MAP","0x024A","CSProtocol.h","3929"
"0x54CB","21707","CS_CHANGECOUNTRY_REQ","CS_MAP","0x024B","CSProtocol.h","3932"
"0x54CC","21708","CS_WARCOUNTRYBALANCE_REQ","CS_MAP","0x024C","CSProtocol.h","3936"
"0x54CD","21709","CS_WARCOUNTRYBALANCE_ACK","CS_MAP","0x024D","CSProtocol.h","3937"
"0x54CE","21710","CS_MEETINGROOM_REQ","CS_MAP","0x024E","CSProtocol.h","3940"
"0x54CF","21711","CS_MEETINGROOM_ACK","CS_MAP","0x024F","CSProtocol.h","3944"
"0x54D0","21712","CS_ARENA_REQ","CS_MAP","0x0250","CSProtocol.h","3948"
"0x54D1","21713","CS_ARENA_ACK","CS_MAP","0x0251","CSProtocol.h","3951"
"0x54D2","21714","CS_ARENATEAM_ACK","CS_MAP","0x0252","CSProtocol.h","3953"
"0x54D3","21715","CS_CMMOVE_REQ","CS_MAP","0x0253","CSProtocol.h","3959"
"0x54D4","21716","CS_ENTERSKYGARDEN_ACK","CS_MAP","0x0254","CSProtocol.h","3965"
"0x54D5","21717","CS_CMMOVETOUSER_REQ","CS_MAP","0x0255","CSProtocol.h","3968"
"0x54D6","21718","CS_MAGICITEMBUY_REQ","CS_MAP","0x0256","CSProtocol.h","3970"
"0x54D7","21719","CS_MAGICITEMBUY_ACK","CS_MAP","0x0257","CSProtocol.h","3976"
"0x54D8","21720","CS_CMGIFT_REQ","CS_MAP","0x0258","CSProtocol.h","3981"
"0x54D9","21721","CS_CMGIFT_ACK","CS_MAP","0x0259","CSProtocol.h","3984"
"0x54E0","21728","CS_ASSISTANT_REQ","CS_MAP","0x0260","CSProtocol.h","3987"
"0x54E1","21729","CS_ASSISTANT_ACK","CS_MAP","0x0261","CSProtocol.h","3989"
"0x54E2","21730","CS_ASSISTANTANSWER_REQ","CS_MAP","0x0262","CSProtocol.h","3991"
"0x54E3","21731","CS_ASSISTANTRESULT_ACK","CS_MAP","0x0263","CSProtocol.h","3993"
"0x54E4","21732","CS_ASSISTANTADD_ACK","CS_MAP","0x0264","CSProtocol.h","3995"
"0x54E5","21733","CS_ASSISTANTDEL_REQ","CS_MAP","0x0265","CSProtocol.h","3997"
"0x54E6","21734","CS_ASSISTANTDEL_ACK","CS_MAP","0x0266","CSProtocol.h","3999"
"0x54E7","21735","CS_ASSISTANTATTR_ACK","CS_MAP","0x0267","CSProtocol.h","4001"
"0x54E8","21736","CS_ASSISTANTSTAT_ACK","CS_MAP","0x0268","CSProtocol.h","4003"
"0x54E9","21737","CS_LEAVESKYGARDEN_ACK","CS_MAP","0x0269","CSProtocol.h","4005"
"0x54F0","21744","CS_SKYGARDENOCCUPY_ACK","CS_MAP","0x0270","CSProtocol.h","4007"
"0x54F1","21745","CS_SKYGARDEN_OCCUPY_LEFT_ACK","CS_MAP","0x0271","CSProtocol.h","4009"
"0x54F2","21746","CS_SKYGARDEN_OCCUPY_CENTER_ACK","CS_MAP","0x0272","CSProtocol.h","4011"
"0x54F3","21747","CS_SKYGARDEN_OCCUPY_RIGHT_ACK","CS_MAP","0x0273","CSProtocol.h","4013"
"0x54F4","21748","CS_TITLELIST_REQ","CS_MAP","0x0274","CSProtocol.h","4015"
"0x54F5","21749","CS_TITLELIST_ACK","CS_MAP","0x0275","CSProtocol.h","4017"
"0x54F6","21750","CS_CHANGETITLE_REQ","CS_MAP","0x0276","CSProtocol.h","4019"
"0x54F7","21751","CS_TITLEGAIN_ACK","CS_MAP","0x0277","CSProtocol.h","4021"
"0x54F8","21752","CS_TITLERESET_ACK","CS_MAP","0x0278","CSProtocol.h","4023"
"0x54F9","21753","CS_SETTIME_ACK","CS_MAP","0x0279","CSProtocol.h","4025"
"0x54FA","21754","CS_SOULUP_ACK","CS_MAP","0x027A","CSProtocol.h","4027"
"0x54FB","21755","CS_SOULLOTTERY_REQ","CS_MAP","0x027B","CSProtocol.h","4029"
"0x54FC","21756","CS_SOULLOTTERY_ACK","CS_MAP","0x027C","CSProtocol.h","4031"
"0x54FD","21757","CS_SOULLOTTERY_TRIGGER_REQ","CS_MAP","0x027D","CSProtocol.h","4033"
"0x54FE","21758","CS_SOULLOTTERY_TRIGGER_ACK","CS_MAP","0x027E","CSProtocol.h","4035"
"0x54FF","21759","CS_HEROGAIN_REQ","CS_MAP","0x027F","CSProtocol.h","4037"
"0x5500","21760","CS_EXITTOURNAMETMAINTAIN_ACK","CS_MAP","0x0280","CSProtocol.h","4039"
"0x5501","21761","CS_EXITTOURNAMETHOTKEY_ACK","CS_MAP","0x0281","CSProtocol.h","4041"
"0x5580","21888","CS_SC_CREATECODE_REQ","CS_MAP","0x0300","CSProtocol.h","4061"
"0x5581","21889","CS_SC_CREATECODE_ACK","CS_MAP","0x0301","CSProtocol.h","4062"
"0x5582","21890","CS_SC_CHANGECODE_REQ","CS_MAP","0x0302","CSProtocol.h","4064"
"0x5583","21891","CS_SC_CHANGECODE_ACK","CS_MAP","0x0303","CSProtocol.h","4065"
"0x5584","21892","CS_SC_DISABLECODE_REQ","CS_MAP","0x0304","CSProtocol.h","4067"
"0x5585","21893","CS_SC_DISABLECODE_ACK","CS_MAP","0x0305","CSProtocol.h","4068"
"0x5586","21894","CS_SC_ENABLECODE_REQ","CS_MAP","0x0306","CSProtocol.h","4070"
"0x5587","21895","CS_SC_ENABLECODE_ACK","CS_MAP","0x0307","CSProtocol.h","4071"
"0x5588","21896","CS_SC_UNLOCK_REQ","CS_MAP","0x0308","CSProtocol.h","4073"
"0x5589","21897","CS_SC_UNLOCK_ACK","CS_MAP","0x0309","CSProtocol.h","4074"
"0x5590","21904","CS_SC_CHECKCODE_REQ","CS_MAP","0x0310","CSProtocol.h","4076"
"0x5591","21905","CS_SC_CHECKCODE_ACK","CS_MAP","0x0311","CSProtocol.h","4077"
"0x5592","21906","CS_SC_GETLOCKTIME_REQ","CS_MAP","0x0312","CSProtocol.h","4079"
"0x5593","21907","CS_SC_GETLOCKTIME_ACK","CS_MAP","0x0313","CSProtocol.h","4080"
"0x5594","21908","CS_BFGTIMESET_ACK","CS_MAP","0x0314","CSProtocol.h","4082"
"0x5595","21909","CS_REGISTERBFG_REQ","CS_MAP","0x0315","CSProtocol.h","4083"
"0x5596","21910","CS_REGISTERBFG_ACK","CS_MAP","0x0316","CSProtocol.h","4084"
"0x5597","21911","CS_BODRANKLIST_REQ","CS_MAP","0x0317","CSProtocol.h","4086"
"0x5598","21912","CS_BODRANKLIST_ACK","CS_MAP","0x0318","CSProtocol.h","4087"
"0x5599","21913","CS_REQUESTSADDLE_REQ","CS_MAP","0x0319","CSProtocol.h","4089"
"0x55A0","21920","CS_SENDSADDLE_REQ","CS_MAP","0x0320","CSProtocol.h","4090"
"0x55A1","21921","CS_CREATESADDLE_REQ","CS_MAP","0x0321","CSProtocol.h","4092"
"0x55A2","21922","CS_CREATESADDLE_ACK","CS_MAP","0x0322","CSProtocol.h","4093"
"0x55A3","21923","CS_DELETESADDLE_REQ","CS_MAP","0x0323","CSProtocol.h","4095"
"0x55A4","21924","CS_DELETESADDLE_ACK","CS_MAP","0x0324","CSProtocol.h","4096"
"0x55A5","21925","CS_GETREWARDS_REQ","CS_MAP","0x0325","CSProtocol.h","4098"
"0x55A6","21926","CS_GETREWARDS_ACK","CS_MAP","0x0326","CSProtocol.h","4099"
"0x55A7","21927","CS_ARENALIST_ACK","CS_MAP","0x0327","CSProtocol.h","4101"
"0x55A8","21928","CS_ARENALIST_REQ","CS_MAP","0x0328","CSProtocol.h","4102"
"0x55A9","21929","CS_COMPANIONLIST_ACK","CS_MAP","0x0329","CSProtocol.h","4103"
"0x55AA","21930","CS_COMPANIONLIST_REQ","CS_MAP","0x032A","CSProtocol.h","4104"
"0x55AB","21931","CS_COMPANIONUPGRADE_REQ","CS_MAP","0x032B","CSProtocol.h","4109"
"0x55AC","21932","CS_COMPANIONUPDATE_REQ","CS_MAP","0x032C","CSProtocol.h","4110"
"0x55AD","21933","CS_COMPANIONLUPDATE_REQ","CS_MAP","0x032D","CSProtocol.h","4111"
"0x55AE","21934","CS_COMPANIONRECALL_REQ","CS_MAP","0x032E","CSProtocol.h","4105"
"0x55AF","21935","CS_COMPANIONRECALL_ACK","CS_MAP","0x032F","CSProtocol.h","4106"
"0x55B0","21936","CS_COMPANIONCANCEL_REQ","CS_MAP","0x0330","CSProtocol.h","4107"
"0x55B1","21937","CS_COMPANIONCANCEL_ACK","CS_MAP","0x0331","CSProtocol.h","4108"
"0x55BA","21946","CS_COMPANIONLUP_REQ","CS_MAP","0x033A","CSProtocol.h","4112"
"0x55BB","21947","CS_USEPETITEM_REQ","CS_MAP","0x033B","CSProtocol.h","4113"
"0x55BC","21948","CS_UPDATECOMPANIONBYITEM_REQ","CS_MAP","0x033C","CSProtocol.h","4114"
"0x55BD","21949","CS_UPDATECOMPANIONBYSYSTEM_REQ","CS_MAP","0x033D","CSProtocol.h","4115"
"0x55BE","21950","CS_CREATECOMPANION_REQ","CS_MAP","0x033E","CSProtocol.h","4116"
"0x55BF","21951","CS_DELETECOMPANION_REQ","CS_MAP","0x033F","CSProtocol.h","4117"
"0x55C0","21952","CS_UPDATESPAWNEDCOMPANION_REQ","CS_MAP","0x0340","CSProtocol.h","4118"
"0x55C1","21953","CS_CREATECOMPANION_ACK","CS_MAP","0x0341","CSProtocol.h","4119"
"0x55C2","21954","CS_HIDECOMPANION_REQ","CS_MAP","0x0342","CSProtocol.h","4120"
"0x55C3","21955","CS_UPDATECOMPANIONITEMS_REQ","CS_MAP","0x0343","CSProtocol.h","4121"
"0x55C4","21956","CS_USECOMPANIONITEM_REQ","CS_MAP","0x0344","CSProtocol.h","4122"
"0x55C5","21957","CS_DELETECOMPITEMS_REQ","CS_MAP","0x0345","CSProtocol.h","4123"
"0x55C6","21958","CS_CHANGECOMPANIONEFFECT_REQ","CS_MAP","0x0346","CSProtocol.h","4124"
"0x55C7","21959","CS_CHANGECOMPANIONEFFECT_ACK","CS_MAP","0x0347","CSProtocol.h","4125"
"0x55C8","21960","CS_USECOMPANIONPOWDER_REQ","CS_MAP","0x0348","CSProtocol.h","4126"
"0x55C9","21961","CS_UPDATECOMPANIONBONUS_REQ","CS_MAP","0x0349","CSProtocol.h","4127"
"0x55D0","21968","CS_UPDATEMEDALS_REQ","CS_MAP","0x0350","CSProtocol.h","4128"
"0x55D1","21969","CS_USEMEDALITEM_REQ","CS_MAP","0x0351","CSProtocol.h","4129"
"0x55D2","21970","CS_DODGE_REQ","CS_MAP","0x0352","CSProtocol.h","4130"
"0x55D3","21971","CS_DODGE_ACK","CS_MAP","0x0353","CSProtocol.h","4131"
"0x55D4","21972","CS_QUESTPOSEXEC_REQ","CS_MAP","0x0354","CSProtocol.h","4133"
"0x55E0","21984","CS_SPOLECNIKRECALL_REQ","CS_MAP","0x0360","CSProtocol.h","4135"
"0x55E1","21985","CS_SPOLECNIKRECALL_ACK","CS_MAP","0x0361","CSProtocol.h","4136"
"0x55E2","21986","CS_ADDSPOLECNIKMON_ACK","CS_MAP","0x0362","CSProtocol.h","4137"
"0x55E3","21987","CS_CHGMODESPOLECNIKMON_REQ","CS_MAP","0x0363","CSProtocol.h","4138"
"0x55E4","21988","CS_DELSPOLECNIKMON_ACK","CS_MAP","0x0364","CSProtocol.h","4139"
"0x55E5","21989","CS_DELSPOLECNIKMON_REQ","CS_MAP","0x0365","CSProtocol.h","4140"
"0x55E6","21990","CS_BOWTIMEUPDATE_ACK","CS_MAP","0x0366","CSProtocol.h","4142"
"0x55E7","21991","CS_FORWARDBOWCHAT_ACK","CS_MAP","0x0367","CSProtocol.h","4143"
"0x55E8","21992","CS_BOWNOTIFY_ACK","CS_MAP","0x0368","CSProtocol.h","4144"
"0x55E9","21993","CS_REGISTERBOW_REQ","CS_MAP","0x0369","CSProtocol.h","4145"
"0x55EA","21994","CS_REGISTERBOW_ACK","CS_MAP","0x036A","CSProtocol.h","4146"
"0x55EB","21995","CS_CANCELBOWQUEUE_REQ","CS_MAP","0x036B","CSProtocol.h","4147"
"0x55EC","21996","CS_CANCELBOWQUEUE_ACK","CS_MAP","0x036C","CSProtocol.h","4148"
"0x55ED","21997","CS_NOTIFYNONQUEUEDPLAYER_ACK","CS_MAP","0x036D","CSProtocol.h","4149"
"0x55EE","21998","CS_UPDATEBONUSPOINT_ACK","CS_MAP","0x036E","CSProtocol.h","4150"
"0x55EF","21999","CS_BOWKILLNOTIFY_ACK","CS_MAP","0x036F","CSProtocol.h","4151"
"0x55F0","22000","CS_RELEASEFORBOW_REQ","CS_MAP","0x0370","CSProtocol.h","4152"
"0x55F0","22000","CS_PINGMEASUREMENT_REQ","CS_MAP","0x0370","CSProtocol.h","4160"
"0x55F1","22001","CS_CASHBOWRESPAWN_REQ","CS_MAP","0x0371","CSProtocol.h","4153"
"0x55F1","22001","CS_PINGMEASUREMENT_ACK","CS_MAP","0x0371","CSProtocol.h","4161"
"0x55F2","22002","CS_EXCHANGEBOWBP_REQ","CS_MAP","0x0372","CSProtocol.h","4154"
"0x55F3","22003","CS_BOWPLAYERNOTIFY_ACK","CS_MAP","0x0373","CSProtocol.h","4155"
"0x55F4","22004","CS_BOWRANKING_REQ","CS_MAP","0x0374","CSProtocol.h","4157"
"0x55F5","22005","CS_BOWRANKING_ACK","CS_MAP","0x0375","CSProtocol.h","4158"
"0x55F6","22006","CS_ACTITEMSUSE_REQ","CS_MAP","0x0376","CSProtocol.h","4163"
"0x55F7","22007","CS_FINISHSKILL_ACK","CS_MAP","0x0377","CSProtocol.h","4164"
"0x55F8","22008","CS_LEAVEBATTLEFIELD_REQ","CS_MAP","0x0378","CSProtocol.h","4166"
"0x55F8","22008","CS_LEAVEBATTLEFIELD_ACK","CS_MAP","0x0378","CSProtocol.h","4167"
"0x55F9","22009","CS_REGISTERBR_REQ","CS_MAP","0x0379","CSProtocol.h","4169"
"0x55FA","22010","CS_BRTIMEUPDATE_ACK","CS_MAP","0x037A","CSProtocol.h","4170"
"0x55FB","22011","CS_BRTEAMMATEADD_REQ","CS_MAP","0x037B","CSProtocol.h","4172"
"0x55FC","22012","CS_BRTEAMMATEADD_ACK","CS_MAP","0x037C","CSProtocol.h","4173"
"0x55FD","22013","CS_BRTEAMMATEADDRESULT_ACK","CS_MAP","0x037D","CSProtocol.h","4175"
"0x55FE","22014","CS_UPDATEBRTEAM_ACK","CS_MAP","0x037E","CSProtocol.h","4176"
"0x55FF","22015","CS_BRTEAMMATEDEL_REQ","CS_MAP","0x037F","CSProtocol.h","4178"
"0x5600","22016","CS_UPDATEBRMATE_ACK","CS_MAP","0x0380","CSProtocol.h","4179"
"0x5601","22017","CS_INITBRTRANKING_ACK","CS_MAP","0x0381","CSProtocol.h","4181"
"0x5602","22018","CS_UPDATEBRTPLAYER_ACK","CS_MAP","0x0382","CSProtocol.h","4182"
"0x5603","22019","CS_ADDTOBRQUEUE_ACK","CS_MAP","0x0383","CSProtocol.h","4183"
"0x5604","22020","CS_VOTEFORBRMAP_REQ","CS_MAP","0x0384","CSProtocol.h","4185"
"0x5605","22021","CS_UPDATEREMAININGPLAYER_ACK","CS_MAP","0x0385","CSProtocol.h","4186"
"0x5606","22022","CS_DONATELIFE_REQ","CS_MAP","0x0386","CSProtocol.h","4197"
"0x5607","22023","CS_USECOMPRESET_REQ","CS_MAP","0x0387","CSProtocol.h","4188"
"0x5610","22032","CS_FINISHCOMPANIONTRANSFER_ACK","CS_MAP","0x0390","CSProtocol.h","4198"
"0x5615","22037","CS_CUSTOMCLOAK_LIST_ACK","CS_MAP","0x0395","CSProtocol.h","4200"
"0x5616","22038","CS_CUSTOMCLOAK_CHANGE_ACK","CS_MAP","0x0396","CSProtocol.h","4201"
"0x5617","22039","CS_CUSTOMCLOAK_LIST_REQ","CS_MAP","0x0397","CSProtocol.h","4203"
"0x5618","22040","CS_CUSTOMCLOAK_CHANGE_REQ","CS_MAP","0x0398","CSProtocol.h","4204"
"0x561A","22042","CS_GUILDSKILLACTION_REQ","CS_MAP","0x039A","CSProtocol.h","4216"
"0x561B","22043","CS_GUILDSKILLACTION_ACK","CS_MAP","0x039B","CSProtocol.h","4217"
"0x561C","22044","CS_GUILDSKILLUPDATE_ACK","CS_MAP","0x039C","CSProtocol.h","4219"
"0x561D","22045","CS_ARENAINFO_REQ","CS_MAP","0x039D","CSProtocol.h","4221"
"0x561E","22046","CS_ARENAINFO_ACK","CS_MAP","0x039E","CSProtocol.h","4222"
"0x561F","22047","CS_ARENARANKINFO_ACK","CS_MAP","0x039F","CSProtocol.h","4223"
"0x5621","22049","CS_PETEFFECTCHANGE_REQ","CS_MAP","0x03A1","CSProtocol.h","2287"
"0x5622","22050","CS_PETEFFECTCHANGE_ACK","CS_MAP","0x03A2","CSProtocol.h","2291"
"0x5780","22400","CS_CMTELEPORTBATTLEMODE_REQ","CS_MAP","0x0500","CSProtocol.h","4207"
"0x57C0","22464","CS_ARENARANKING_REQ","CS_MAP","0x0540","CSProtocol.h","4225"
"0x57C1","22465","CS_ARENARANKING_ACK","CS_MAP","0x0541","CSProtocol.h","4226"
"0x5892","22674","DM_ENTERMAPSVR_REQ","DM_BASE","0x0001","DMProtocol.h","9"
"0x5893","22675","DM_ENTERMAPSVR_ACK","DM_BASE","0x0002","DMProtocol.h","17"
"0x5894","22676","DM_LOADCHAR_REQ","DM_BASE","0x0003","DMProtocol.h","22"
"0x5895","22677","DM_LOADCHAR_ACK","DM_BASE","0x0004","DMProtocol.h","26"
"0x5896","22678","DM_ROUTE_REQ","DM_BASE","0x0005","DMProtocol.h","68"
"0x5897","22679","DM_ROUTE_ACK","DM_BASE","0x0006","DMProtocol.h","76"
"0x5898","22680","DM_SAVECHAR_REQ","DM_BASE","0x0007","DMProtocol.h","86"
"0x5899","22681","DM_LOGOUT_REQ","DM_BASE","0x0008","DMProtocol.h","125"
"0x589A","22682","DM_DORELEASEMAIN_ACK","DM_BASE","0x0009","DMProtocol.h","137"
"0x589B","22683","DM_GUILDUPDATE_REQ","DM_BASE","0x000A","DMProtocol.h","141"
"0x589C","22684","DM_GUILDUPDATE_ACK","DM_BASE","0x000B","DMProtocol.h","142"
"0x589D","22685","DM_GUILDESTABLISH_REQ","DM_BASE","0x000C","DMProtocol.h","143"
"0x589E","22686","DM_GUILDESTABLISH_ACK","DM_BASE","0x000D","DMProtocol.h","144"
"0x589F","22687","DM_GUILDDISORGANIZATION_REQ","DM_BASE","0x000E","DMProtocol.h","145"
"0x58A0","22688","DM_GUILDDISORGANIZATION_ACK","DM_BASE","0x000F","DMProtocol.h","146"
"0x58A1","22689","DM_CABINETITEM_REQ","DM_BASE","0x0010","DMProtocol.h","147"
